id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,popularity
1EUU7aQoP8yHV6CIjrVjTX,He'll Come Along,Aretha (Expanded Edition),0U59W3AMVxEVDzHrEe8UFW,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],7,1,False,0.547,0.755,8,-8.097000000000001,1,0.0377,0.412,0.0,0.816,0.833,95.008,252493,4.0,1986,1986-10,11
0inb8fHqJ8y1BBkwBX7e5b,Madrugada (with Néstor Ramljak) - En Vivo en el Estadio Único,En Vivo en el Estadio Único,7GYnlBfQuUjK8ArBRMtYxp,"['La Beriso', 'Néstor Ramljak']","['0Dy32zfSrQ332Bz8wsthKJ', '3q2LyRkgUySIfaeRk10J2l']",13,1,False,0.478,0.62,11,-7.184,1,0.0322,0.47,0.0,0.944,0.435,146.27200000000005,305240,4.0,2016,2016-05-13,30
0Gu9YIEWSkvIXDvjEObqtx,Come On Boys Let's Do That Messin' Around,Ragtime Guitar's Foremost Fingerpicker,23N22YrXj11NunPzL9ghIv,['Blind Blake'],['49KZvkEWchga5D1uhNo1yd'],2,1,False,0.517,0.242,11,-15.031,1,0.0526,0.813,0.0,0.1159999999999999,0.654,189.445,165360,4.0,2005,2005-06-20,0
2UKR2tlcxmlXYkflkHwxPj,Soul Food - A cappella,Soul Food (Expanded Edition),2UhsaD0bC85zPZEWjshoJf,['Goodie Mob'],['3F2Y683ovlWT53WKCeq0oj'],26,1,True,0.718,0.28,5,-18.922,1,0.948,0.84,0.0,0.0781,0.6779999999999999,130.792,231073,3.0,2020,2020-11-06,2
4Fh0Avsk5g5qdMwLrp23K8,Vale la Pena,Vale la Pena,7J80dlSTuJaQ0437AD9Q34,['Contagious'],['0Q6pMuf7ur1BU2GZTCic7h'],1,1,False,0.6990000000000001,0.659,5,-10.281,0,0.0311,0.0399,0.000135,0.298,0.74,99.972,230667,4.0,2010,2010-05-24,26
7sUfCn3iTG9O0OWJuZtDeY,Qin Huai Legend I (Falling in Love),The Flowers of War,1gYBgIgFG8gQN13uUuGNb0,"['Huifen Xu', 'Joshua Bell']","['6dcwYcvVlB4Ma6gJXc9ESO', '3Ka1nDpDzxDveEqUPzIeom']",2,1,False,0.1939999999999999,0.0315,0,-27.033,0,0.0436,0.966,0.8809999999999999,0.0709,0.0383,93.897,197293,3.0,2011,2011-12-20,9
51qppaTjmtD3fclww1e8W1,Hear Me Now (feat. DIAMANTE),Hear Me Now (feat. DIAMANTE),74tazqoF1ry3hGIhXZXKUt,"['Bad Wolves', 'DIAMANTE']","['0eI3X5rAzHRZVe5FPk4MN1', '6jMXENspOIBHOTQNQDTxsW']",1,1,False,0.353,0.856,9,-4.734,0,0.076,0.00327,0.0,0.144,0.275,160.975,219760,4.0,2018,2018-04-20,46
4aEd23cXWqNtcaBIwFSbIF,Johnny Barden (Bonus Track),A Way of Life Skinhead Anthems,6Ft9n5l8UAf0fVtcaqALeJ,['The Last Resort'],['4g7JwQDMt63FzxUxIwm3ZL'],19,1,False,0.305,0.752,9,-5.035,1,0.113,0.124,6.8e-06,0.106,0.259,179.287,230987,4.0,1982,1982-10-18,8
5ronax4Lo7aJNZxmhb6qiG,Work Jam,Little Tiny Things,3Uwznha1xWCbJmwI7hBG8R,['Scott Garred'],['25rmIGsCCrpCMGwefNT6wT'],12,1,False,0.593,0.4629999999999999,7,-7.687,1,0.0228,0.0109,0.705,0.146,0.25,89.949,164529,4.0,2017,2017-06-13,0
54QTdEiUNJ3OdjHQEqdba5,Questi leggiadri odorosetti fiori,"Gesualdo: Madrigals, Book 1",0fwrBTTyMZ98ly3OxjYJw2,"['Carlo Gesualdo', 'Delitiæ Musicæ', 'Marco Longhini']","['7wi1x9DxLtqnhzJIQa7JQF', '17qGV05tBJ1ugC0HD1tvu5', '03R0oou8M9qy2SozAyYAHT']",16,1,False,0.187,0.114,7,-22.727,0,0.0489,0.99,8.52e-06,0.0626,0.0569,68.12100000000001,212067,4.0,2010,2010-04-27,1
61WzFDTDmlgRasc6TLnZGQ,Sometimes I Wish I Had A Gun,Cutthroat Standards & Black Pop,0sjQ6xQBt5Xuz8U9NZvhMB,['Abby Travis'],['3HedD91cF5tlgbrtQsAPcJ'],9,1,False,0.696,0.396,7,-11.779000000000002,1,0.0988,0.346,0.0,0.183,0.622,96.174,170440,4.0,2000,2000-01-01,2
7qEMK6b8zxehKoMiZZeVsL,Addie,Seven Valleys,3S7vwFp5WyM6ZRfcOTfFGZ,['Greg Maroney'],['13CLZBR9RbwxLXRyh5m3MC'],7,1,False,0.296,0.27,2,-15.095,1,0.032,0.991,0.887,0.102,0.29,73.345,170000,1.0,2007,2007-01-01,18
5NlzJIGyt1aDXmgcBIs6Dc,Harvest of '55,Rural & Cosmic Bluegrass,1yysTaYnqmEnrck4991civ,['Spring Creek Bluegrass Band'],['2f2M12yB6E7XMCTfpR7A8X'],8,1,False,0.41,0.413,9,-6.675,1,0.0286,0.537,1.82e-05,0.129,0.243,120.154,202333,3.0,2007,2007-01-01,1
1uw68mSf6XQg02FKVqEpXf,The Chosen Ones,Havoc,1UDCMcodQ70dT3Vpvhl5zU,['Warbell'],['1bLCY4WF8uExExIt1O9w9s'],4,1,False,0.499,0.972,10,-4.251,0,0.0685,6.89e-06,0.0119,0.158,0.235,105.033,261989,4.0,2015,2015-12-01,3
7vJ4xIjHYkmTClyAUKQBl9,Upstairs,Early American Cajun Music: Classic Recordings From the 1920's,35LpLyTVUeSlDKDOhMHJcA,['Blind Uncle Gaspard'],['1qSgSbyEDFifxc8FobpxM0'],13,1,False,0.616,0.581,11,-13.072,1,0.1119999999999999,0.994,0.905,0.17,0.97,168.634,176093,3.0,2005,2005-06-20,0
0IsOfTfVN427uW6SkvjII9,Smooth (after T. Riley's In C) (Glenn Kotche Remix),"Riley, T.: In C Remixed",4IKw8XBn0BUo0gmaTbXY0A,"['Glenn Kotche', 'Grand Valley State University New Music Ensemble', 'Bill Ryan']","['6upBn4tokWBDF9diqbYJZs', '0YY22OgryYuQYrfvg1gTP1', '6idGfgEPEWVeNed8WsPlmc']",3,1,False,0.613,0.4679999999999999,0,-13.34,1,0.0837,0.255,0.86,0.0899,0.0645,126.011,399227,3.0,2009,2009-01-11,4
41t8LlRjkUhqX2pebvXLRR,2k15 Outro,Halloween Trilogy,0raXSOD38hvodTvpvNolEs,['T. Boogie'],['1xIVmHKjsbT3zZk29o0Y3D'],9,1,True,0.654,0.6459999999999999,5,-7.626,0,0.0572,0.192,2.15e-05,0.168,0.208,140.056,104281,4.0,2015,2015-10-22,0
0mobSUpkyqIOm8KSxNmHcp,Lately I've Let Things Slide (Intro) - Live,On Fire in Nashville,6piEzYrtM6CKlyWvPb7nU6,['Jesse Dayton'],['1NXXAtaI7ZYLazlZy2bXGa'],9,1,False,0.509,0.317,10,-19.246,1,0.852,0.873,0.0,0.878,0.477,122.25,62000,4.0,2019,2019-02-01,0
5Qey1fBu5lnlPJZRNSQcdX,On The Floor Of Heaven,On The Floor Of Heaven (Deluxe Edition),4DtJhA7z5sGMvTl7oqtHBn,['The Blue Shadows'],['5kHx7yCtRHt4QicdttOmzY'],8,1,False,0.424,0.3720000000000001,7,-11.754,1,0.0246,0.6409999999999999,0.0,0.11,0.248,78.917,265680,4.0,1993,1993,0
4mjm5rqX4ZjhvKNw6uTkLk,R.S.x,Why Bother?,55StYSKLbg0tsR0AZ09qj2,['ADULT.'],['2jh27vMWRDaPgtwvluMomC'],10,1,False,0.625,0.917,9,-5.488,1,0.0719,0.0904,0.118,0.109,0.391,90.194,253320,4.0,2007,2007-03-20,2
2v4u0WGRHHtzRWvB0lxQAk,The Pound (Intro),Pound Syndrome,0gqrRf9j8TdNnn0HngmeRA,['Hopsin'],['7EWU4FhUJM1sZQgQKdENeT'],1,1,True,0.685,0.868,5,-8.458,1,0.303,0.145,0.0,0.131,0.495,117.141,103200,4.0,2015,2015-07-24,31
5PPPhXf9sLFqPjciCNVyK8,Fine Day,Is Everything All Right?,6P9WCpA7ScV96l0XvPkCCk,['The Fairways'],['41OCLvTmzwIy9MoE6Yp9DV'],12,1,False,0.67,0.373,4,-10.223,1,0.0274,0.852,0.00225,0.1119999999999999,0.506,93.445,205933,4.0,2001,2001-07-01,0
36MP3Vd8bsmDEkifhwbH8R,Love Is Dead,"The Best Of The Godfathers: Birth, School, Work, Death",74GO8Crrm9VyjkofLp4PyR,['The Godfathers'],['3Gf6z7kuVRjZ2e3W2cxoXN'],11,1,False,0.238,0.816,7,-9.563,1,0.0767,0.0573,1.15e-06,0.142,0.555,138.012,159800,4.0,1996,1996-03-26,4
0kPqzhHvq2SAiNkfDZ1PA8,Bigger Than Me,Blood Moon: Year Of The Wolf,17iRjM4MtFbVjnqHPj5Qzy,['The Game'],['0NbfKEOTQCcwd6o7wSDOHI'],1,1,True,0.361,0.772,1,-6.922999999999999,1,0.415,0.0332,0.0,0.312,0.3720000000000001,80.49,324416,4.0,2014,2014-10-14,35
4hziG7QTDcUT85mv7WGACL,Dusty Trail,On The Radio,3iF1DjFyFoxqv2nxwOAiqs,['The Lewis Hamilton Band'],['1Vr0GCPrCW9tzTETR9hIKg'],7,1,False,0.616,0.8540000000000001,4,-8.802,1,0.0804,0.266,0.000553,0.122,0.34,120.096,260333,4.0,2019,2019-11-01,0
2Ki3lf6yCDTWuVAuqtxMWK,Cupid,The MANual,2FUOknTUi7pruZ9FNTx7lb,['Q Parker'],['0uqnxM3Rns1qIVpZheidd4'],10,1,False,0.356,0.5539999999999999,8,-5.093,1,0.0359,0.379,0.0,0.247,0.743,176.06099999999995,251307,4.0,2012,2012-10-30,17
6dqGcBC7WZMpwI4PImukkG,Holy Self,Shaping The Invisible,3LJN8Lh9dOnLqM6r3lLXaK,['Pvrenchymv'],['4KnZ4ndUiDNez3rRSUEF3u'],4,1,False,0.537,0.638,11,-10.717,0,0.031,0.166,0.182,0.108,0.406,131.922,216213,4.0,2009,2009-01-06,0
7lvqbCvxI4pnR3tFJcroh9,"Fly, bold rebellion, Z. 324: Be Welcome, Then, Great Sir","Vocal Recital: Baird, Julianne - Purcell, H. / Arne, T.A. / Blow, J. (English Mad Songs and Ayres)",5QngcPB8iTfBBqhtCRqHtA,"['Henry Purcell', 'Julianne Baird', 'Colin Tilney', 'Alison Mackay']","['3tMLo1k3iUo82coMLWXzxq', '1juzoNga9umgOsTXcq70Tl', '4wnyNu7aCdqEp0vqM6UxEv', '3X83Y95KbgNAiMfmR2cORE']",5,1,False,0.201,0.025,9,-27.267,1,0.0448,0.926,7.71e-06,0.0938,0.23,84.345,209960,4.0,1992,1992-01-01,0
11j23spA8uFHqruWRm5vZ6,Passage,Feathers For Flesh,5CuOsSdT9EjGOXLpcyh7h0,['The Red Masque'],['21R8nDKSFiDVxqwoEs1BO3'],2,1,False,0.376,0.46,11,-9.908,0,0.0397,0.2269999999999999,0.54,0.342,0.3929999999999999,122.449,852533,4.0,2004,2004-08-18,0
7v2YGZX2LGAZOU8tVh4MZU,Herbert,Gottlieb Wendehals & Sein Crazy Piano,3nCJu20ALvcsyMl0eUvoJt,['Gottlieb Wendehals'],['3qO6qjyrBbPFCtHC1NAtnL'],8,1,False,0.797,0.674,2,-13.428,1,0.0285,0.3389999999999999,0.0752,0.952,0.961,124.887,254000,4.0,2009,2009-11-16,0
1i8pVmQ3q4lE9sRlTIr8l3,Astoria,The Heights,1IHmLK73Z6dbt4cBGtNn4T,['Far Caspian'],['0EzsHuJxUDcfqSqvoPhKG4'],2,1,False,0.7440000000000001,0.774,5,-11.675,1,0.035,0.254,0.32,0.104,0.915,118.018,246515,4.0,2019,2019-06-18,33
6vtYb4W9E0ipMLVvtKIwou,Canyon Prayer,Honeysuckle Sweet,3q7uGNSOrtEOFmZm6Gx3o7,['Jessi Alexander'],['0reoezffSStQ3LSDaF15AS'],11,1,False,0.4429999999999999,0.4029999999999999,3,-8.502,1,0.0263,0.216,0.0,0.0887,0.158,142.813,263933,4.0,2005,2005,1
7v1KxH97kkcJW9FysJAEug,Gone to the Ages,Sing Song Daddy,2Om6bO7jcPOQlGlSTurEMJ,['Lil Rev'],['3X2NV1EvdTUPyA81aDvpuX'],10,1,False,0.556,0.17,10,-15.103,1,0.0846,0.991,0.952,0.103,0.848,147.405,178880,4.0,2017,2017-09-26,0
3pptSt67oSMRmbIyKPDeC5,Soon It\'s Gonna Rain,Love-Wise,0ACkkCZ1N9rdahjaqF3pO5,['Kevin Dozier'],['76KnJ54hel3WPpOEzWEF1F'],5,1,False,0.455,0.222,11,-11.071,1,0.0333,0.787,0.0,0.0755,0.286,101.821,190200,4.0,2009,2009-01-01,0
4Cfe6YJY3ZYDRKHhOvYMAC,Big Sky,Many Roads,2n3zPRRm5HEEsO6CTXtqjh,['Ray Montford'],['4NlWXX4zz0cKXCSb3lMcaj'],2,1,False,0.648,0.365,5,-10.118,1,0.033,0.606,0.73,0.0608,0.239,136.034,257840,4.0,2003,2003,1
6OAUvElKxUt9QZPSWg1SI9,Physical Fascination,Joyride (Extended Version),5WVNP6IBwMSULc0wehXW8N,['Roxette'],['2SHhfs4BiDxGQ3oxqf0UHY'],13,1,False,0.604,0.7809999999999999,7,-5.419,1,0.0446,0.0175,0.000212,0.129,0.951,135.47899999999998,207360,4.0,1991,1991-04-02,31
53h5rXcGLSdFzfPxG4XI4M,Aus der Ferne V,György Kurtág: Complete String Quartets,2TbHJcnRIE5G1fIyKegunS,"['György Kurtág', 'Molinari Quartet']","['1ygboTdafDwlY7TUYEj37E', '5VHFI9N7eN51lqi48wFzwQ']",10,1,False,0.0927,0.00131,8,-30.314,1,0.0344,0.862,0.000377,0.119,0.0372,60.364,183933,4.0,2016,2016-09-09,1
0edQ5EfUJ1cCWKxMBehkKF,Statue,Exile,0gveuMV4pm72NqjQWJfYQH,"[""Pharaoh's Daughter""]",['20ARV8SkhS5KbQKew6v6bO'],8,1,False,0.532,0.568,9,-10.259,0,0.0264,0.45,0.000171,0.132,0.198,129.951,287613,4.0,2002,2002-01-01,0
1VOd6iLyB84WpjfcQEHdQz,Eternity,The Monuments Of Mars,16ZkRyqapwkUa6fNd7zg0V,['Mark Dwane'],['5Zje0KWHFTvws9p1JHYOxX'],1,1,False,0.1009999999999999,0.177,6,-20.349,1,0.0506,0.7859999999999999,0.6920000000000001,0.104,0.0303,77.59100000000002,167427,3.0,1988,1988,0
6V4KHt9xu4TPEnDFoBeacT,Rubbin off the Paint,YBN: The Mixtape,6l4itLa2SkBAVBASZ2WKFv,['YBN Nahmir'],['3gGUMEwIX6XodWsYEvKSal'],22,1,True,0.7340000000000001,0.7509999999999999,1,-7.26,1,0.285,0.0052899999999999,0.0,0.183,0.56,161.997,159916,4.0,2018,2018-09-07,69
3n0UGHndrQYTNfsC1GoZsp,A Convention Center,We Don't Talk About That,1kwnIx3S3Iywc6NlE3TeFH,['Lou & Peter Berryman'],['00d1me3E76OPc8RrSrsuUg'],13,1,False,0.618,0.0368,7,-23.362,1,0.166,0.903,0.0,0.092,0.882,95.053,146000,4.0,2009,2009-08-26,0
0wCwfleKxo7OF3oKZoyUIm,Du,Hei (Fan Spesial),5d5ugVtnfPBNQfmNLohmN1,['Marcus & Martinus'],['3N4FiTxpPQRsrihmTMN349'],11,1,False,0.66,0.581,1,-6.456,1,0.0277,0.532,5.31e-06,0.106,0.374,116.008,218947,4.0,2015,2015-12-17,32
7a0lsYzYQVJFrYXyJwEugp,Misguided,Chain Reaction,5uYS1yyyEAnzovt5yOLcvs,['Distorted Harmony'],['014v7wyYEzOsxoWbiqXFOA'],3,1,False,0.4970000000000001,0.938,4,-7.476,0,0.0496,0.0012,0.0169,0.409,0.327,109.027,513587,4.0,2014,2014-07-09,37
2QcpPzEaNuuoTUL4S97SXJ,One More Magic Night,The Cheese Stands Alone,2eKCWdiHswGwww1etvad4M,['Dub DeBrie'],['5U0qEemEgvhohsKBIRtXlk'],5,1,False,0.609,0.114,1,-16.839000000000002,0,0.0306,0.596,2.97e-06,0.104,0.242,99.807,267613,4.0,2005,2005,0
3xcIMfND5HfNqxkUU5bpiO,It Came Upon The Midnight Clear,Starry Night,6nV9I6bHxuBYLVDmPMaMQV,['Ike Moriz'],['4Ig7Aqr7izPEWtFhMopvtf'],6,1,False,0.414,0.134,10,-15.62,1,0.0318,0.8290000000000001,1.85e-06,0.12,0.186,111.83,190720,3.0,2009,2009-11-11,0
1xVEvcXbkGTmEayIXboO0U,So Long,An Unwavering Band of Light,3GyW6N5qgbZK33tUOaZT3N,['Jenny Owen Youngs'],['52mkFCABBeP3KjkWFA4M2H'],10,1,False,0.317,0.154,10,-13.966,1,0.0526,0.963,0.0237,0.134,0.258,75.98899999999998,209840,4.0,2012,2012-02-07,11
1cjDVyoM5aXzSEXTD2InYA,Fury!,Fury!,3MqIoDXLTC9vh8SVqrbiOR,['Insane Clown Posse'],['4xtWjIlVuZwTCeqVAsgEXy'],1,1,True,0.7170000000000001,0.802,3,-4.817,0,0.104,0.0165,0.0,0.322,0.321,119.865,273320,4.0,2019,2019-01-11,24
6mt6PUVZR8Qqzm3zYZE6zU,She Interlude II,Owe It To You II - EP,6UOrLADsCZve6gFE0QnTae,['Nakala'],['4dw1gYD42SHeDoxl7SKDhS'],3,1,False,0.768,0.4639999999999999,6,-10.727,1,0.127,0.8340000000000001,1.91e-05,0.0974,0.368,122.249,160065,4.0,2020,2020-04-03,11
45TAeK2SQKlQSUQEtnlopb,Rollin',Yellow Tape 2,6rPppWvk30gHtlHHgBsEf0,"['$tupid Young', 'MBNel']","['0h0C8mMT21p0Ixq6qO1UMH', '0HYIZ1B3YI8BD4xjHkWDzB']",4,1,True,0.777,0.65,11,-7.079,0,0.0851,0.3929999999999999,0.0,0.104,0.19,92.999,201352,4.0,2020,2020-05-15,25
0z8BgN0iSiRAfni4pzrYqH,A Ella,A Ella,48ZqoH9nfz6ZjOCUhg435t,['Mr Fernandez'],['2euv7vuKl6BymLMeRNqoiN'],1,1,False,0.797,0.905,2,-3.359,1,0.181,0.142,0.0,0.0714,0.718,145.908,175068,4.0,2017,2017-09-08,0
5qvXY8cVdLif18a89lxtjg,Iona,Why Not?,1Nly1dFOzND7PxvnVXGtIu,['Celtic Nots'],['5V3Uaqs6xVizucCAb0P5dM'],17,1,False,0.446,0.409,7,-10.086,1,0.0265,0.722,0.0219,0.0868,0.26,109.746,240427,4.0,2004,2004-08-10,0
4FjhcI818Wgf5cRMGqU8YS,Felice primavera,"Gesualdo: Madrigals, Book 1",0fwrBTTyMZ98ly3OxjYJw2,"['Carlo Gesualdo', 'Delitiæ Musicæ', 'Marco Longhini']","['7wi1x9DxLtqnhzJIQa7JQF', '17qGV05tBJ1ugC0HD1tvu5', '03R0oou8M9qy2SozAyYAHT']",17,1,False,0.24,0.142,0,-19.338,1,0.0397,0.975,1.19e-05,0.113,0.103,81.973,125307,5.0,2010,2010-04-27,1
3KLAN7OgCHoE4MrukRGHea,"Varnam (raga Navaragamalika, tala Adi)","Rajasekar, Nirmala: Song of the Veena",5q5KbxhaapA5UIDB9QQTPU,['Nirmala Rajasekar'],['5JS5y3WrO5HZoKvBFfRie3'],1,1,False,0.5429999999999999,0.847,6,-7.568,0,0.0699,0.54,0.705,0.108,0.66,142.91,355413,1.0,2007,2007-01-01,0
7f1tJJFybGIDFfKKUIOxGX,I Come To Thee,Kaleidoscope,2e5GTKcKuyelJkKbDow2SU,['Sean Jones'],['6QqHOrnGMdjtUy7Oyb3cw6'],4,1,False,0.336,0.5329999999999999,5,-7.664,1,0.0467,0.667,1.3e-05,0.248,0.16,118.876,388920,4.0,2007,2007-08-14,1
47m1sSv7WgxEKOlPvd3qYt,Mug 4 Dayz - K-Mo Beatz Remix,Mug 4 Dayz Stone Cold Remixes,1tZlhLOBKvCOSy3YG0eFQJ,"['Mariah Balenciaga', 'E.D.N.A.']","['1VikjHs8W42PtzNnNPW1VU', '1VZP1yLnQDYTOAebFQuYSC']",4,1,True,0.5720000000000001,0.696,8,-7.775,0,0.0681,0.125,0.0,0.105,0.477,96.166,183118,3.0,2014,2014-04-11,0
0MA9c2RzXHsKzcy2lCReHO,Cismin Gibi Ruhunda,"Music of the Sultans, Sufis & Seraglio Volume III Minority Composers",0HuEikrJ2hRKEGxPFLhXte,['Lalezar'],['6Rq5KUqMVjz6r9WbaD2jqH'],16,1,False,0.452,0.271,4,-16.694000000000006,1,0.0341,0.927,0.0531,0.109,0.374,109.501,190373,4.0,2001,2001,1
40ixTcXcfUi2d9NQ0rpEiZ,Skit - The Last Banger,The Last Banger,7Ff4rbr1uA5hoLN0zQBsyW,['Bavgate'],['4zmrbS8FjmjH2BceEXN7jD'],13,1,False,0.7340000000000001,0.693,2,-9.899,1,0.359,0.908,0.0,0.711,0.0,77.354,16907,4.0,2001,2001-01-01,0
5RkoR9WaUuqClLlg2t501H,Sand and Wax,Thoushaltnot,2ZjFO5wRyfYSYpk9UsDZkt,['Thoushaltnot'],['2NZwBg8aPcMZ1JocKeOpw2'],5,1,False,0.705,0.693,7,-13.685,1,0.083,0.0207,0.335,0.13,0.28,119.933,288053,4.0,2001,2001-03-01,2
5I7SXuGAl5NSCjxmheyZeK,California Blues,"The Unfortunate Rake, Volume 2: Yellow Mercury",2SCodVD5byWV7bzGRecbyH,['The Crooked Jades'],['3xiYiyyYuIG9fhVsJyQYP3'],13,1,False,0.6809999999999999,0.405,2,-12.196,1,0.0442,0.99,0.877,0.1119999999999999,0.966,95.672,77867,4.0,2003,2003,0
5HkRSdFcP5z4g1L2ypJFz6,Silent Time of Earth,Hidden Lands,1nPQ7vnX6NJZCfhHJQqUL0,['Candy Claws'],['34Xay0uKsALHCrn5LkrYeh'],6,1,False,0.508,0.667,11,-9.755,1,0.047,0.411,0.578,0.162,0.4629999999999999,119.916,207773,4.0,2010,2010-08-03,15
4UgKbt6Us4a4lFBdDp7fGl,And She Plays,American Heart,5vSyCD7UCfyqyrkJYt7iRN,['Reckless Johnny Wales'],['5IhaYs7DF817Bo9nhE0YfJ'],9,1,False,0.6609999999999999,0.736,7,-6.811,1,0.0356,0.457,3.81e-05,0.0567,0.7879999999999999,122.076,236747,4.0,2015,2015-06-01,0
16LdhHBZXIXfeGancTUPn2,Out There,Wowie Zowie,0dlYxeeGDaXDXlsnMMapa8,"['Superchumbo', 'The Base Boys']","['3oswXxyAvrKPya8Ot6wOjg', '3F3RqxJw7OXvu2ro6ASOy2']",11,1,False,0.726,0.986,2,-5.3870000000000005,1,0.0769,0.000137,0.695,0.6729999999999999,0.344,127.989,516240,4.0,2005,2005,0
38YjlKI9CPb0pia6BKps1T,Oakland One,League of Automatic Music Composers 1978-1983,1ccX1H1jFxEuhSORff1OOn,"['John Bischoff', 'Jim Horton', 'Tim Perkis']","['0XxkCDxccsMAmSeyukxjL3', '1v4iAXdFAPfi1s5ESLMgv9', '6FYVyRIK5YHV3PQXdIDFTy']",4,1,False,0.241,0.586,1,-8.261000000000001,1,0.264,0.345,4e-05,0.335,0.104,170.007,338787,1.0,2007,2007-01-01,0
2vk14Ko9Jxr2Ef5PTxqmbp,Bitches Ain't Shit,"supersunnyspeedgraphic, the lp",5q8ZRsnnYqBNPHU0vEyQ94,['Ben Folds'],['55tif8708yyDQlSjh3Trdu'],6,1,True,0.396,0.731,0,-7.93,1,0.157,0.00927,0.00155,0.298,0.392,167.0,250000,4.0,2006,2006-10-23,0
6Jlm15l4LsJPx4fEI8yck0,"Polly: Act III Appendix: Victory is Ours (Polly, Cawwawkee)",Arnold: Polly,5xj5ATAN9REvrgWtbQ9mFK,"['Johann Christoph Pepusch', 'Samuel Arnold', 'Laura Albino', 'Eve Rachel McLeod', 'Gillian Grossman', 'Marion Newman', 'Loralie Kirkpatrick', 'Bud Roach', 'Lawrence Wiliford', 'Andrew Mahon', 'Matthew Grosfeld', 'Jason Nedecky', 'Aradia Ensemble', 'Kevin Mallon']","['0cUXke8xUirN51fCJ0Bxv1', '2Ktjp8bidiSir0ep0R5g8V', '3Ikm3h90MuvO8WdmF4UQ6L', '3aBvnYsyICvgTK4f0LA4Bv', '30yeDK5g3hPcSptyfhwEJq', '75vVcn9hLeYBBg0huooqUT', '40jGiTAn0KiLQGQTS0tyuj', '2eQTF3dqwn2aweJb0hlofM', '2clPUQVyfqiSaDV9x17qEi', '4ZqbQeAf3831z4M1SmkMup', '5jjWZ0VStJhmnkyDoAWD7W', '22jXDHZdN6iN3WHzj2KM4C', '2KXYFI4KgMpIDpkHisArTk', '6PwinjxhkFHQ9GqZjdBm3s']",50,1,False,0.424,0.177,4,-18.863,1,0.0436,0.976,0.0,0.12,0.267,93.03,166933,3.0,2010,2010-04-27,0
0dYQlsGGHrKTcUsKvvJhCb,"Clarinet Quintet in B Minor, Op. 115: III. Andantino - Presto non assai, ma con sentimento","Brahms: Clarinet Trio, Op. 114 / Clarinet Quintet, Op. 115",4cw4CWMzneappQbE8BKRPg,"['Johannes Brahms', 'József Balogh', 'Danubius Quartet']","['5wTAi7QkpP6kp8a54lmTOq', '5WKy24cHPUnySLWwk8vceR', '6PiEMh5BqraIE1w3lmKerw']",7,1,False,0.237,0.0811,2,-22.636,1,0.0433,0.981,0.524,0.159,0.166,113.39,254880,4.0,1993,1993-03-12,2
2Chwo1X54lZppwYH31JTsI,Face Man,Faith,6xZgWU5vpcbbskLUkv4ODr,['Winard Harper Sextet'],['2sLzFRxr09U7q1yfBM05AV'],9,1,False,0.552,0.4579999999999999,0,-12.866,0,0.0409999999999999,0.919,0.923,0.111,0.78,117.296,276133,4.0,2000,2000-01-25,0
2U1ObieuUc9xi6iegB640E,Vuelvo,Los Patitos Feos,1X0VxlwaIq4WQR89nPMnFw,['Nacha Guevara'],['0439EWLqkNEatVwyJWb0Go'],10,1,False,0.4629999999999999,0.484,10,-6.859,1,0.043,0.797,0.0,0.532,0.141,114.347,275640,4.0,1984,1984,12
2lEjRDPJBNFrJHpyJaxmGX,Playstation,Ibex,16rYjWtWCLbwWliuIgOFfD,['Irony Of Lightfoot'],['3OCRDxJssSZDg9rgtjwvFk'],4,1,False,0.409,0.922,4,-8.081,1,0.11,0.0298,8.57e-06,0.109,0.4379999999999999,106.759,190643,3.0,1997,1997-01-07,0
3lZ7kSmXJMSMClr22vmy5O,Не спорь со мной,Коллекция. Барышня с крестьянской заставы,1YUNqXUavAhEqbuK8skWeA,['Alla Pugacheva'],['7lyhSLlB5fWJmU5eB6k84L'],2,1,False,0.665,0.186,4,-18.575,0,0.0962,0.825,0.000227,0.0873,0.735,71.706,131267,4.0,1996,1996-01-01,1
2VEYn9EoKIHmwCezAJHVZ7,Fading Away - Power House Mix,Club Epic - A Collection Of Classic Dance Mixes: Volume 4,5EeLmKBK9L5zt1m2hpzIjW,['Will To Power'],['63I04Kj1gXC1LLSVcrOzLN'],9,1,False,0.784,0.7240000000000001,2,-11.488,1,0.055,5.25e-05,0.5760000000000001,0.0434,0.701,123.163,520933,4.0,1996,1996-01-30,14
2CF8duuoXQ5dgcRAGvxBkg,Three Little Birds,Steel Drum Gold II,3VzQUsfodOSW06gdfPADef,['Bob Lyons'],['76iGupQjfAinueIEKnc2bC'],1,1,False,0.6779999999999999,0.428,7,-12.595999999999998,1,0.0545,0.257,0.124,0.132,0.789,79.968,121093,4.0,2017,2017-01-03,3
30Dw1YRsMWEwzyGzVfqU89,World Domination,Boner,3upSgEMlpZhoBzAq9cRdfF,['Dek'],['5JJ7c7tHdruNXE6KcqrriX'],1,1,False,0.294,0.975,7,-4.873,1,0.0991,0.000452,0.000964,0.358,0.516,108.672,119880,3.0,2007,2007-12-25,0
